Document,Topic,Name,Representation,KeyBERT,MMR,Representative_Docs,Top_n_words,Probability,Representative_document
Obesita tilinga,2,2_comida_comer_come_mala,"['comida', 'comer', 'come', 'mala', 'podes', 'mucha', 'buena', 'comiendo', 'sano', 'grasa']","['comida', 'comer', 'comiendo', 'gordito', 'gusta', 'además', 'puto', 'mucha', 'montón', 'quiere']","['comida', 'comer', 'buena', 'grasa', 'casa', 'chicos', 'pensar', 'dieta', 'gordito', '100']","['justo la  atragantandose con comida!', 'en otra vida fui , si estamos peleados y me hablas de comida, me puede, porque soy así! tan interesada por la comida', 'retiene comida? no la entrega a comedores fantasmas, para que después la vendan en ferias barriales, entendiste,  pute? o preferís un dibujito?']",comida - comer - come - mala - podes - mucha - buena - comiendo - sano - grasa,1.0,False
Tenes más sobrepeso que neuronas.,23,23_vas_sabes_vos sos_pelotudo,"['vas', 'sabes', 'vos sos', 'pelotudo', 'tenés', 'haces', 'poder', 'ganas', 'único', 'ustedes']","['haces', 'ustedes', 'querés', 'sabes', 'podes', 'siguen', 'quiere', 'digo', 'ves', 'diga']","['sabes', 'poder', 'madre', 'realidad', 'mina', 'hablar', 'querés', 'atrás', 'espero', 'personal']","['arranquemos primero en como te vas a llamar papo. bah, si le hace honor a su nombre, tremendo .', 'te vas a hacer ', 'como siempre  no entendes nada. si lo único que sabes es criticar y cuando te cierren bien el traste veremos que vas a hacer. como dirías  las pruebas fueron debidamente presentadas']",vas - sabes - vos sos - pelotudo - tenés - haces - poder - ganas - único - ustedes,1.0,False
Re Obesa Restaurante?,18,18_comer_comiendo_quiero_comida,"['comer', 'comiendo', 'quiero', 'comida', 'ganas', 'gusta', 'asi', 'viendo', 'casa', 'mañana']","['comiendo', 'comer', 'comida', 'quiero', 'mina', 'dije', 'buen', 'bastante', 'días', 'tomar']","['comiendo', 'quiero', 'comida', 'casa', 'mañana', 'días', 'agua', 'personal', '100', 'panza']","['feliz te hace comer  ', 'chicas comí una banda, me siento re  , tan bien q iba de comer una vez por día, pero bueno, la excuso con que estoy con mi periodo y me dan antojos', 'estas semanas decidí ser feliz y comer mucho más tarde me arrepentiré por mi ']",comer - comiendo - quiero - comida - ganas - gusta - asi - viendo - casa - mañana,0.3431229135381618,False
Puro idiota defiende a Adrián marcelo y a esos dos obesos.,4,4_quiere_medio_podes_tampoco,"['quiere', 'medio', 'podes', 'tampoco', 'viendo', 'boludo', 'creo', 'cara', 'sé', 'pelotudo']","['siquiera', 'tampoco', 'quiere', 'malo', 'dar', 'querer', 'digo', 'tomar', 'algún', 'hablando']","['tampoco', 'sé', 'pelotudo', 'razón', 'debería', 'malo', 'vergüenza', 'dicen', 'poder', 'cabeza']","['tranqui, nadie quiere ver unas tetas separadas y , saludos', 'que sea  no quiere decir que no entre', 'yo creo q esta mal romantizar la , pero tampoco para el odio. un punto medio tami']",quiere - medio - podes - tampoco - viendo - boludo - creo - cara - sé - pelotudo,0.10881349207468939,False
"Estoy en 108 perro ajajajaja pero mido 190 . Mínimo 10 k de sobrepeso , Es eso o un bypas",3,3_kilos_bajar_20_10,"['kilos', 'bajar', '20', '10', '50', 'normal', '30', 'imc', '15', '40']","['kilos', 'dieta', 'grasa', 'comer', 'salud', 'quiero', 'cuerpo', 'mina', 'bastante', 'bajar']","['kilos', 'bajar', '50', 'normal', 'meses', 'cuerpo', 'puedo', 'amigo', 'querés', 'tiempo']","['qué es esa aplicación chicas tengo  pero más de 36 kilos', 'baja mucho porque es muy , después le va a costar mucho mas, es mas dificil que alguien que tenga 10 kilos de más baje 5 kilos que alguien de 200 kilos baje 20', 'me pesé el viernes y tengo 12 kilos más de lo que estaba antes de la pandemia y 20 kilos de lo que mejor estuve . ni hablar de que necesito bajar 50 kilos para dejar de ser ']",kilos - bajar - 20 - 10 - 50 - normal - 30 - imc - 15 - 40,1.0,False
las amo a mis obesas,-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.531530526443131,False
"Los GLP-1 orales, el próximo gran hito en la batalla contra la obesidad a través de",14,14_salud_dia_10_año,"['salud', 'dia', '10', 'año', 'enfermedad', 'mil', 'argentina', 'gran', 'mayor', 'enfermedades']","['enfermedades', 'enfermedad', 'salud', 'sufre', 'año', 'importante', 'país', 'días', 'sociedad', 'tomar']","['salud', 'argentina', 'chicos', 'nota', 'trabajo', 'mañana', '50', 'sufre', 'país', 'cuestión']","['programa de salud escolar: sugerencias para combatir la  infantil en punta arenas', 'más de 1.000 millones de personas sufren de  en el mundo, una preocupante tendencia que afecta a países de todos los ingresos. la organización mundial de la salud alerta sobre la necesidad de abordar este problema global. descubre más en nuestro …', 'cada 4 de marzo celebramos el día mundial de la  para concientizar sobre el daño significativo. la  ha alcanzado proporciones epidémicas a nivel global. juntos, reflexionemos y trabajemos acciones que nos permitan combatir esta afección a la salud pública.']",salud - dia - 10 - año - enfermedad - mil - argentina - gran - mayor - enfermedades,0.22072513323988222,False
"Ésto es Gogle, YouTube y cientos de sitios donde se enseña inglés gratis o pago sin costo para el estado. Pensar que CABA va a ser bilingüe por esto es como pensar hacer un sitio de comidas saludables y en forma voluntaria desaparece la obesidad. Humo.",2,2_comida_comer_come_mala,"['comida', 'comer', 'come', 'mala', 'podes', 'mucha', 'buena', 'comiendo', 'sano', 'grasa']","['comida', 'comer', 'comiendo', 'gordito', 'gusta', 'además', 'puto', 'mucha', 'montón', 'quiere']","['comida', 'comer', 'buena', 'grasa', 'casa', 'chicos', 'pensar', 'dieta', 'gordito', '100']","['justo la  atragantandose con comida!', 'en otra vida fui , si estamos peleados y me hablas de comida, me puede, porque soy así! tan interesada por la comida', 'retiene comida? no la entrega a comedores fantasmas, para que después la vendan en ferias barriales, entendiste,  pute? o preferís un dibujito?']",comida - comer - come - mala - podes - mucha - buena - comiendo - sano - grasa,0.14552057633214974,False
"No sé si es un niño medio obeso de doce años, o una lesbiana de 40…",-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.06956425792977439,False
"Lo está diciendo como un halago lo de obeso calculo, si ves Olga, blender o luzu directamente sos un degenerado",-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.2407533339664789,False
"Comí dos veces hamburguesa en la semana y mis pensamientos no parar de GRITAR siento q se me tapan las arterias, q voy a petisuis a los 30, q desarrollé obesidad, diabetes, colesterol, i'm dying dying",18,18_comer_comiendo_quiero_comida,"['comer', 'comiendo', 'quiero', 'comida', 'ganas', 'gusta', 'asi', 'viendo', 'casa', 'mañana']","['comiendo', 'comer', 'comida', 'quiero', 'mina', 'dije', 'buen', 'bastante', 'días', 'tomar']","['comiendo', 'quiero', 'comida', 'casa', 'mañana', 'días', 'agua', 'personal', '100', 'panza']","['feliz te hace comer  ', 'chicas comí una banda, me siento re  , tan bien q iba de comer una vez por día, pero bueno, la excuso con que estoy con mi periodo y me dan antojos', 'estas semanas decidí ser feliz y comer mucho más tarde me arrepentiré por mi ']",comer - comiendo - quiero - comida - ganas - gusta - asi - viendo - casa - mañana,1.0,False
si eso es grueso entonces soy obeso,-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.2807536936142333,False
jaja re nefasta la Cris Morena pensabas más de 45 kilos y tenías obesidad. Hoy es un día noventoso eh,3,3_kilos_bajar_20_10,"['kilos', 'bajar', '20', '10', '50', 'normal', '30', 'imc', '15', '40']","['kilos', 'dieta', 'grasa', 'comer', 'salud', 'quiero', 'cuerpo', 'mina', 'bastante', 'bajar']","['kilos', 'bajar', '50', 'normal', 'meses', 'cuerpo', 'puedo', 'amigo', 'querés', 'tiempo']","['qué es esa aplicación chicas tengo  pero más de 36 kilos', 'baja mucho porque es muy , después le va a costar mucho mas, es mas dificil que alguien que tenga 10 kilos de más baje 5 kilos que alguien de 200 kilos baje 20', 'me pesé el viernes y tengo 12 kilos más de lo que estaba antes de la pandemia y 20 kilos de lo que mejor estuve . ni hablar de que necesito bajar 50 kilos para dejar de ser ']",kilos - bajar - 20 - 10 - 50 - normal - 30 - imc - 15 - 40,0.09654459792660525,False
"Odia la gordura, los feos, los marrones etc",-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.0828884561219867,False
"De todas maneras, unos pocos casos no justifica establecer un sistema uniforme y estandarizado de escolarización estatal que afecte a millones de chicos por años. Sería como justificar el control estatal total sobre la producción de alimentos porque hay algunos obesos. Absurdo.",11,11_comer_comida_dieta_país,"['comer', 'comida', 'dieta', 'país', 'mala', 'etc', 'chicos', 'vergüenza', 'trabajo', 'come']","['comiendo', 'comer', 'comida', 'dieta', 'grasa', 'pobre', 'enfermedades', 'montón', 'razón', 'muchas']","['comer', 'país', 'chicos', 'trabajo', 'hablar', 'argentina', 'pobre', 'saben', 'odio', 'poder']","['y acaso en tu país no hay gente muriendo de hambre? jaja pobres! se cren que por estar  comen bien cuando comen pura comida chatarra', '""la cultura de la dieta es racista y colonial"" claro, porque la  por malnutrición y comer de la chingada gracias a las industrias trasnacionales es muy decolonial. ajá.', 'está comprobado el vínculo entre hábitos alimentarios,  y depresión. la adicción a la comida promueve a comer en exceso y a la enfermedad. dietary habits, depresion and obesity front. pediatr., 08 march 2024 sec. pediatric obesity %']",comer - comida - dieta - país - mala - etc - chicos - vergüenza - trabajo - come,1.0,False
Aumenta la obesidad en EU y le cuesta a los sistemas de salud US$ 173.000 millones al año,14,14_salud_dia_10_año,"['salud', 'dia', '10', 'año', 'enfermedad', 'mil', 'argentina', 'gran', 'mayor', 'enfermedades']","['enfermedades', 'enfermedad', 'salud', 'sufre', 'año', 'importante', 'país', 'días', 'sociedad', 'tomar']","['salud', 'argentina', 'chicos', 'nota', 'trabajo', 'mañana', '50', 'sufre', 'país', 'cuestión']","['programa de salud escolar: sugerencias para combatir la  infantil en punta arenas', 'más de 1.000 millones de personas sufren de  en el mundo, una preocupante tendencia que afecta a países de todos los ingresos. la organización mundial de la salud alerta sobre la necesidad de abordar este problema global. descubre más en nuestro …', 'cada 4 de marzo celebramos el día mundial de la  para concientizar sobre el daño significativo. la  ha alcanzado proporciones epidémicas a nivel global. juntos, reflexionemos y trabajemos acciones que nos permitan combatir esta afección a la salud pública.']",salud - dia - 10 - año - enfermedad - mil - argentina - gran - mayor - enfermedades,1.0,False
"Respetá las leyes de transito, obeso",-1,-1_puta_grasa_mujer_asco,"['puta', 'grasa', 'mujer', 'asco', 'tenés', 'mira', 'foto', 'madre', 'comer', 'cara']","['puta', 'quiere', 'misma', 'asco', 'mujer', 'hizo', 'dia', 'anda', 'quieren', 'serio']","['puta', 'grasa', 'asco', 'madre', 'comer', 'salud', 'tampoco', 'dicen', 'pobre', 'dieta']","['después estos hijos de puta lloran  e intolerancia a la lactosa, pero mira el asco que es esto dios mio', 'socialmente el  en el hombre es como aceptable pero él se la mujer no. cámbiale la cara, ahora es una mujer… asi en la foto, que dicen los varones y otras mujeres !', 'jaja en este caso es todo mambo femenino. de cualquier modo si creo que en parte tiene razón, q viene de hace años exigirle (en cierta forma) a la mujer ser flaca. ni idea xq tenemos ese chip en la cabeza, pero ej mi padre acotaba cosas por el  a los 13.15 años.']",puta - grasa - mujer - asco - tenés - mira - foto - madre - comer - cara,0.8163378755599455,False
